plt_cn,condid,invyr,statecd,countycd,plot,smplnnbr,measyear,forflthk,ltrlrthk,forflthkn,ltrlrthkn,forflthks,ltrlrthks,forflthke,ltrlrthke,forflthkw,ltrlrthkw,vstnbr,txtrlyr1,txtrlyr2,dpthsbsl,soils_statcd
722575521290487,1,2021,46,103,21056,4,2021,1.025,0.65,0.6,0.5,1.2,0.7,0.8,0.5,1.5,0.9,1,,,6,1
145785865010478,1,2003,37,95,185,2,2003,2,0.375,2,0.4,2,0.4,2,0.3,2,0.4,1,0,0,5,1
145785865010478,1,2003,37,95,185,3,2003,2,0.4,2,0.4,2,0.4,2,0.4,2,0.4,1,0,0,5,1
145785865010478,1,2003,37,95,185,4,2003,2,0.2,2,0.2,2,0.2,2,0.2,2,0.2,1,0,0,5,1
145786206010478,1,2003,37,175,54,2,2003,0.5,0.125,0.4,0.1,0.6,0.2,0.5,0.2,0.5,0,1,1,2,2,1
145786206010478,1,2003,37,175,54,3,2003,0.325,0.175,0.3,0.2,0.3,0.2,0.3,0.1,0.4,0.2,1,0,0,5,1
145786206010478,1,2003,37,175,54,4,2003,0.425,0.2,0.4,0.2,0.5,0.2,0.4,0.2,0.4,0.2,1,0,0,5,1
54894941010478,1,2003,37,141,82,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
54894941010478,1,2003,37,141,82,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
54894941010478,1,2003,37,141,82,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
54896419010478,1,2003,37,141,213,2,2003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,3,3,5,1
54896419010478,2,2003,37,141,213,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54896419010478,2,2003,37,141,213,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54897026010478,1,2003,37,145,36,2,2003,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,1,1,2,1.5,1
54897026010478,1,2003,37,145,36,3,2003,0.25,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,1,0,0,0.6,1
54897026010478,2,2003,37,145,36,4,2003,0.15,0.125,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,1,0,0,0.5,1
54902373010478,2,2003,37,155,83,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54902373010478,2,2003,37,155,83,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54902373010478,1,2003,37,155,83,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54903053010478,1,2003,37,157,7,2,2003,0.175,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.1,1,2,2,5,1
54903053010478,1,2003,37,157,7,3,2003,0.15,0.125,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,1,0,0,5,1
54903053010478,1,2003,37,157,7,4,2003,0.175,0.15,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,1,0,0,5,1
54904612010478,1,2003,37,161,20,2,2003,0.175,0.075,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0,1,2,2,2.2,1
54904612010478,2,2003,37,161,20,3,2003,0.175,0.05,0.2,0.1,0.2,0.1,0.1,0,0.2,0,1,0,0,2.1,1
54904612010478,1,2003,37,161,20,4,2003,0.15,0.05,0.1,0,0.2,0.1,0.2,0.1,0.1,0,1,0,0,2.5,1
54906403010478,1,2003,37,165,39,2,2003,0.075,0.075,0.1,0.1,0.1,0.1,0.1,0.1,0,0,1,1,3,5,1
54906403010478,1,2003,37,165,39,3,2003,0.025,0.025,0,0,0,0,0,0,0.1,0.1,1,0,0,5,1
54906403010478,1,2003,37,165,39,4,2003,0.25,0.075,0.1,0.1,0.8,0.1,0.1,0.1,0,0,1,0,0,0.7,1
54907348010478,2,2003,37,169,39,2,2003,0.1,0.025,0.1,0,0.1,0,0.1,0,0.1,0.1,1,2,2,5,1
54907348010478,1,2003,37,169,39,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54907348010478,1,2003,37,169,39,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54907871010478,1,2003,37,171,18,2,2003,0.175,0.15,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.2,1,2,2,1,1
54907871010478,1,2003,37,171,18,3,2003,0.25,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,1,0,0,1,1
54907871010478,1,2003,37,171,18,4,2003,0.2,0.175,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,1,0,0,3,1
54910886010478,1,2003,37,179,17,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
54910886010478,1,2003,37,179,17,3,2003,0.15,0.15,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,1,0,0,1.8,1
54910886010478,1,2003,37,179,17,4,2003,0.2,0.2,0.2,0.2,0.1,0.1,0.3,0.3,0.2,0.2,1,0,0,0.5,1
54911185010478,1,2003,37,181,10,2,2003,0.15,0.1,0.2,0.2,0.1,0,0.2,0.2,0.1,0,1,2,2,4.5,1
54911185010478,2,2003,37,181,10,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
54911185010478,1,2003,37,181,10,4,2003,0.075,0.05,0.1,0.1,0.1,0,0.1,0.1,0,0,1,0,0,1.8,1
54912126010478,1,2003,37,183,13,2,2003,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,5,1
54912126010478,2,2003,37,183,13,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54912126010478,1,2003,37,183,13,4,2003,0.175,0.125,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,1,0,0,5,1
54914284010478,1,2003,37,189,4,2,2003,0.6,0.2,0.6,0.2,0.6,0.2,0.6,0.2,0.6,0.2,1,1,2,4,1
54914284010478,1,2003,37,189,4,3,2003,0.375,0.15,0.3,0.2,0.3,0.1,0.4,0.1,0.5,0.2,1,0,0,5,1
54914284010478,1,2003,37,189,4,4,2003,0.4,0.2,0.4,0.2,0.3,0.2,0.4,0.2,0.5,0.2,1,0,0,5,1
54916566010478,1,2003,37,195,34,2,2003,0.4,0.275,0.5,0.4,0.4,0.3,0.4,0.2,0.3,0.2,1,1,1,1.7,1
54916566010478,1,2003,37,195,34,3,2003,0.325,0.25,0.3,0.2,0.3,0.3,0.3,0.2,0.4,0.3,1,0,0,2,1
54916566010478,1,2003,37,195,34,4,2003,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.2,0.6,0.5,1,0,0,2.2,1
54917983010478,1,2003,37,65,64,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54917983010478,1,2003,37,65,64,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
54917983010478,1,2003,37,65,64,4,2003,0.125,0.125,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,1,0,0,5,1
54918521010478,1,2003,37,67,6,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54918521010478,1,2003,37,67,6,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54918521010478,0,2003,37,67,6,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54920576010478,1,2003,37,73,30,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54920576010478,1,2003,37,73,30,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54920576010478,1,2003,37,73,30,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54922590010478,2,2003,37,81,63,2,2003,0.175,0.15,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,1,1,2,2,1
54922590010478,2,2003,37,81,63,3,2003,0.2,0.175,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,1,0,0,5,1
54922590010478,2,2003,37,81,63,4,2003,0.175,0.15,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,1,0,0,2,1
54932078010478,1,2003,37,101,34,2,2003,0.2,0.125,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.1,1,1,1,5,1
54932078010478,1,2003,37,101,34,3,2003,0.125,0.125,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,1,0,0,5,1
54932078010478,1,2003,37,101,34,4,2003,0.175,0.15,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,1,0,0,5,1
29162441010478,1,2005,5,19,80,4,2004,1,0.45,0.9,0.4,1,0.5,0.6,0.3,1.5,0.6,1,0,0,20,1
29162537010478,1,2005,5,23,61,2,2004,0,0,0,0,0,0,0,0,0,0,1,1,2,0.8,1
29162537010478,1,2005,5,23,61,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
29162537010478,1,2005,5,23,61,4,2004,0.45,0,0.6,0,0,0,0.7,0,0.5,0,1,0,0,2,1
29162704010478,2,2005,5,27,82,2,2004,0.275,0.175,0.3,0.2,0.3,0.2,0.2,0.1,0.3,0.2,1,0,0,20,3
29162704010478,3,2005,5,27,82,3,2004,0.825,0.675,0.8,0.6,0.7,0.6,0.9,0.8,0.9,0.7,1,0,0,20,1
29162704010478,3,2005,5,27,82,4,2004,0.5,0.5,0.5,0.5,0.4,0.4,0.6,0.6,0.5,0.5,1,0,0,20,1
29162989010478,2,2005,5,41,73,2,2004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,2,2,20,1
29162989010478,4,2005,5,41,73,3,2004,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,1,0,0,20,1
29162989010478,2,2005,5,41,73,4,2004,2.125,1,2.2,2.1,2.4,0.4,2.2,0.9,1.7,0.6,1,0,0,20,1
29163088010478,2,2005,5,47,61,2,2004,2.7,2.175,2.8,2.5,2.2,1.5,3.2,2.5,2.6,2.2,1,3,2,20,1
29163088010478,1,2005,5,47,61,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29163088010478,1,2005,5,47,61,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29163417010478,1,2005,5,57,80,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
29163417010478,1,2005,5,57,80,3,2004,1.275,0.9,1.5,1.2,1.3,0.8,1.4,1,0.9,0.6,1,0,0,1.2,1
29163417010478,1,2005,5,57,80,4,2004,1.625,1.125,1.7,1.3,1.6,1,1.6,1.1,1.6,1.1,1,0,0,1.5,1
29163507010478,1,2005,5,57,70,2,2004,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,1,3,3,20,1
29163507010478,2,2005,5,57,70,3,2004,0.55,0.4,0.6,0.4,0.6,0.4,0.5,0.4,0.5,0.4,1,0,0,20,1
29163507010478,1,2005,5,57,70,4,2004,2.85,2.45,3.1,2.6,2.8,2.3,2.8,2.2,2.7,2.7,1,0,0,20,1
29163646010478,1,2005,5,59,53,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
29163646010478,1,2005,5,59,53,3,2004,3.3,2.575,3.8,3.1,3,2.2,3.6,3,2.8,2,1,0,0,0.5,1
29163646010478,1,2005,5,59,53,4,2004,2.475,1.75,2.6,1.9,2.3,1.6,2.7,1.9,2.3,1.6,1,0,0,0.6,1
29163796010478,2,2005,5,63,69,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
29163796010478,1,2005,5,63,69,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29163796010478,1,2005,5,63,69,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29163907010478,1,2005,5,65,59,2,2004,0.35,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,1,2,2,0.6,1
29163907010478,1,2005,5,65,59,3,2004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0,0,0.4,1
29163907010478,1,2005,5,65,59,4,2004,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,1,0,0,0.3,1
29164071010478,1,2005,5,71,79,2,2004,0.875,0.775,0.6,0.5,1,0.9,0.8,0.7,1.1,1,1,1,2,3,1
29164071010478,1,2005,5,71,79,3,2004,0.825,0.725,0.8,0.7,0.7,0.6,0.9,0.8,0.9,0.8,1,0,0,3,1
54935229010478,1,2003,37,111,18,2,2003,0.175,0.025,0.1,0,0.2,0,0.1,0,0.3,0.1,1,1,2,2,1
29164071010478,1,2005,5,71,79,4,2004,0.8,0.725,1,0.9,0.5,0.5,0.8,0.7,0.9,0.8,1,0,0,2,1
29164285010478,1,2005,5,95,64,2,2004,1.5,0.1,1.5,0.1,1.5,0.1,1.5,0.1,1.5,0.1,1,2,2,20,1
29164285010478,1,2005,5,95,64,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
29164285010478,1,2005,5,95,64,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
29164335010478,1,2005,5,97,81,2,2004,0.375,0.375,1,1,0.1,0.1,0.2,0.2,0.2,0.2,1,0,0,1.3,3
29164335010478,1,2005,5,97,81,3,2004,0.4,0.4,0.5,0.5,0.2,0.2,0.4,0.4,0.5,0.5,1,0,0,1.8,3
29164335010478,1,2005,5,97,81,4,2004,0.075,0.075,0.1,0.1,0,0,0,0,0.2,0.2,1,0,0,0.9,3
29161807010478,1,2005,5,1,103,2,2004,0.375,0.275,0.5,0.4,0.3,0.2,0.3,0.2,0.4,0.3,1,2,2,20,1
29161807010478,1,2005,5,1,103,3,2004,0.225,0.175,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,1,0,0,20,1
29161807010478,1,2005,5,1,103,4,2004,0.3,0.25,0.5,0.4,0.3,0.2,0.2,0.2,0.2,0.2,1,0,0,18,1
29161879010478,1,2005,5,3,90,2,2004,2.2,2.2,2,2,2.5,2.5,2,2,2.3,2.3,1,0,0,20,4
29161879010478,2,2005,5,3,90,3,2004,2.325,1.75,2.6,2,1.4,1,2.7,2,2.6,2,1,0,0,20,1
29161879010478,1,2005,5,3,90,4,2004,2.125,1.4,2,1.4,2.3,1.3,2,1.2,2.2,1.7,1,0,0,20,1
29161968010478,2,2005,5,5,61,2,2004,0.4,0.325,0.5,0.4,0.5,0.4,0.2,0.1,0.4,0.4,1,1,1,20,1
29161968010478,1,2005,5,5,61,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29161968010478,1,2005,5,5,61,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29162040010478,1,2005,5,5,64,2,2004,0.3,0.3,0.3,0.3,0.4,0.4,0.2,0.2,0.3,0.3,1,2,2,0.6,1
29162040010478,1,2005,5,5,64,3,2004,0.6,0.425,0.6,0.4,0.7,0.5,0.5,0.3,0.6,0.5,1,0,0,1.2,1
29162040010478,1,2005,5,5,64,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
29162225010478,1,2005,5,13,67,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
29162225010478,2,2005,5,13,67,3,2004,3.075,2.125,3,2.1,3,2.1,3.3,2.1,3,2.2,1,0,0,20,1
29162225010478,1,2005,5,13,67,4,2004,0.625,0.175,0.2,0.2,1,0.2,1.1,0.2,0.2,0.1,1,0,0,20,1
29164410010478,1,2005,5,101,68,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
29164410010478,1,2005,5,101,68,3,2004,2.625,1.8,2.7,1.6,2.5,1.8,2.5,1.7,2.8,2.1,1,0,0,0.4,1
29164410010478,1,2005,5,101,68,4,2004,1.55,1.225,1,0.9,2.1,1.9,0.8,0.7,2.3,1.4,1,0,0,0.4,1
29164525010478,1,2005,5,101,71,2,2004,0.7,0.6,0.5,0.4,0.5,0.4,0.6,0.5,1.2,1.1,1,1,2,8,1
29164525010478,1,2005,5,101,71,3,2004,0.9,0.75,1,0.8,0.7,0.6,0.9,0.8,1,0.8,1,0,0,4,1
29164525010478,1,2005,5,101,71,4,2004,0.975,0.8,1.4,1.2,0.5,0.4,1,0.8,1,0.8,1,0,0,20,1
29164610010478,1,2005,5,103,64,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29164610010478,2,2005,5,103,64,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
29164610010478,2,2005,5,103,64,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
29164857010478,1,2005,5,113,81,2,2004,0.075,0.075,0.1,0.1,0.1,0.1,0.1,0.1,0,0,1,0,0,10,3
29164857010478,1,2005,5,113,81,3,2004,0.25,0.25,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,1,0,0,15,1
29164857010478,1,2005,5,113,81,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,3
29164945010478,1,2005,5,119,82,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29164945010478,1,2005,5,119,82,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29164945010478,1,2005,5,119,82,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29165031010478,2,2005,5,127,80,2,2004,2.85,1.875,3.3,2.2,2.4,1.8,2.6,1.5,3.1,2,1,0,0,0.3,3
29165031010478,1,2005,5,127,80,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29165031010478,2,2005,5,127,80,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
29165152010478,1,2005,5,129,66,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
29165152010478,1,2005,5,129,66,3,2004,0.35,0.075,0.4,0.1,0.4,0.1,0.4,0.1,0.2,0,1,0,0,0.1,1
29165152010478,1,2005,5,129,66,4,2004,0.4,0.225,0.4,0.2,0.4,0.2,0.4,0.3,0.4,0.2,1,0,0,0.1,1
29165252010478,1,2005,5,131,54,2,2004,1.375,1.05,1.2,1,0.8,0.6,1.5,1.3,2,1.3,1,0,0,0.3,3
29165252010478,1,2005,5,131,54,3,2004,1.5,1.175,2,1.6,1,0.7,0,0,3,2.4,1,0,0,0.2,1
29165252010478,1,2005,5,131,54,4,2004,1.925,1.475,1.4,1.1,1.9,1.5,2.1,1.4,2.3,1.9,1,0,0,0.4,1
29162586010478,1,2005,5,25,54,2,2004,1.525,1.05,1.7,1.2,1.4,0.9,1.5,1,1.5,1.1,1,3,3,1.5,1
29162586010478,1,2005,5,25,54,3,2004,0.625,0.5,0.8,0.6,0.5,0.5,0.6,0.5,0.6,0.4,1,0,0,1.5,1
29162586010478,1,2005,5,25,54,4,2004,1.225,0.5,1.2,0.5,1.1,0.5,1.3,0.4,1.3,0.6,1,0,0,1.7,1
54935229010478,1,2003,37,111,18,3,2003,0.2,0.025,0.2,0,0.2,0.1,0.2,0,0.2,0,1,0,0,4,1
54935229010478,1,2003,37,111,18,4,2003,0.25,0.05,0.2,0,0.3,0,0.2,0.1,0.3,0.1,1,0,0,3,1
54936374010478,1,2003,37,113,31,2,2003,0.5,0.05,0.4,0,0.7,0.1,0.4,0.1,0.5,0,1,1,2,3,1
54936374010478,1,2003,37,113,31,3,2003,0.275,0.05,0.2,0.1,0.3,0,0.2,0.1,0.4,0,1,0,0,5,1
54936374010478,1,2003,37,113,31,4,2003,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,0,0,1.5,1
54936669010478,1,2003,37,113,34,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
54936669010478,1,2003,37,113,34,3,2003,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,1,0,0,2.2,1
54936669010478,1,2003,37,113,34,4,2003,0.2,0.075,0.2,0.1,0.2,0,0.2,0.1,0.2,0.1,1,0,0,3.3,1
54937252010478,1,2003,37,115,24,2,2003,0.3,0.175,0.3,0.2,0.3,0.2,0.2,0.1,0.4,0.2,1,1,2,5,1
54937252010478,1,2003,37,115,24,3,2003,0.2,0.05,0.2,0.1,0.2,0,0.2,0.1,0.2,0,1,0,0,1,1
54937252010478,1,2003,37,115,24,4,2003,0.175,0.125,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.1,1,0,0,2,1
54937954010478,1,2003,37,117,22,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54937954010478,1,2003,37,117,22,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
54937954010478,1,2003,37,117,22,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1
54941807010478,1,2003,37,127,17,2,2003,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,1,3,3,5,1
54941807010478,1,2003,37,127,17,3,2003,0.125,0.025,0.2,0.1,0.1,0,0.1,0,0.1,0,1,0,0,2.7,1
29164699010478,1,2005,5,109,61,2,2004,1.25,1.15,1.4,1.4,1.5,1.1,1.1,1.1,1,1,1,1,1,2.6,1
29164699010478,1,2005,5,109,61,3,2004,2.55,2.525,1.5,1.5,2.9,2.9,3.5,3.5,2.3,2.2,1,0,0,6,1
29164699010478,1,2005,5,109,61,4,2004,0.15,0,0.1,0,0.3,0,0.1,0,0.1,0,1,0,0,0.8,1
29164190010478,1,2005,5,77,63,2,2004,2.8,1.825,2.6,1.7,2.8,1.9,2.9,1.7,2.9,2,1,0,2,1.7,1
29164190010478,1,2005,5,77,63,3,2004,2.425,1.025,2.4,0.9,2.4,1,2.5,1.1,2.4,1.1,1,0,0,1.5,1
29164190010478,1,2005,5,77,63,4,2004,2.325,1.675,2.3,1.5,2.4,1.7,2.3,1.7,2.3,1.8,1,0,0,1.5,1
29162891010478,2,2005,5,33,56,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
29162891010478,3,2005,5,33,56,3,2004,1.2,0.825,1.5,1,1.2,1,1.6,0.8,0.5,0.5,1,0,0,0,1
29162891010478,1,2005,5,33,56,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29165743010478,1,2005,5,149,92,2,2004,0.2,0,0.2,0,0.2,0,0.3,0,0.1,0,1,4,4,0.6,1
29165743010478,1,2005,5,149,92,3,2004,0.5,0.375,0.5,0.4,0.7,0.5,0.4,0.3,0.4,0.3,1,0,0,0.4,1
29165743010478,1,2005,5,149,92,4,2004,3.05,2.3,3.1,1.9,2.7,2.1,3.8,3.2,2.6,2,1,0,0,0.4,1
29165416010478,2,2005,5,139,107,2,2004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,3,3,20,1
29165416010478,1,2005,5,139,107,3,2004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0,0,20,1
54941807010478,1,2003,37,127,17,4,2003,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,1,0,0,3,1
54944918010478,2,2003,37,133,72,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
54944918010478,1,2003,37,133,72,3,2003,0.375,0.2,0.3,0.2,0.4,0.2,0.4,0.2,0.4,0.2,1,0,0,5,1
54944918010478,3,2003,37,133,72,4,2003,0.2,0.15,0.3,0.2,0.1,0,0.2,0.2,0.2,0.2,1,0,0,5,1
54947351010478,2,2003,37,1,27,2,2003,0.2,0.075,0.2,0.1,0.2,0.1,0.2,0,0.2,0.1,1,1,1,0.9,1
54947351010478,4,2003,37,1,27,3,2003,0.175,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.1,1,0,0,1,1
29165416010478,2,2005,5,139,107,4,2004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0,0,20,1
29165495010478,1,2005,5,141,72,2,2004,0.325,0.325,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,1,0,4,0,1
29165495010478,1,2005,5,141,72,3,2004,0.25,0.25,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,1,0,0,0.1,1
29165495010478,2,2005,5,141,72,4,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29165606010478,1,2005,5,145,97,2,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
29165606010478,2,2005,5,145,97,3,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
59432764010478,1,2004,5,113,64,3,2003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0,0,0.9,1
59432764010478,1,2004,5,113,64,4,2003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0,0,0.4,1
59531067010478,1,2004,5,131,44,2,2003,0,0,0,0,0,0,0,0,0,0,1,1,2,1.2,1
59531067010478,1,2004,5,131,44,3,2003,0.05,0.025,0,0,0.1,0.1,0.1,0,0,0,1,0,0,0.8,1
59531067010478,1,2004,5,131,44,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
59576351010478,1,2004,5,59,44,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
59576351010478,1,2004,5,59,44,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
59576351010478,1,2004,5,59,44,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
59609555010478,1,2004,5,15,52,2,2003,0.225,0.125,0.3,0.2,0.2,0.1,0.2,0.1,0.2,0.1,1,1,2,0.4,1
59609555010478,1,2004,5,15,52,3,2003,0.125,0.05,0.1,0.1,0.1,0,0.2,0.1,0.1,0,1,0,0,0.4,1
59609555010478,1,2004,5,15,52,4,2003,0.075,0,0.1,0,0.1,0,0.1,0,0,0,1,0,0,0,1
59533313010478,2,2004,5,135,54,2,2003,0.25,0.175,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.2,1,1,1,0.9,1
59533313010478,2,2004,5,135,54,3,2003,0.1,0.025,0.1,0,0.1,0.1,0.1,0,0.1,0,1,0,0,0.8,1
59533313010478,2,2004,5,135,54,4,2003,0.225,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,0,0,0.8,1
59535446010478,1,2004,5,139,76,2,2003,0.125,0.075,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0,1,1,1,5,1
59535446010478,1,2004,5,139,76,3,2003,0.125,0.075,0.1,0.1,0.1,0.1,0.1,0,0.2,0.1,1,0,0,5,1
59535446010478,1,2004,5,139,76,4,2003,0.15,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,1,0,0,5,1
59601946010478,2,2004,5,1,74,2,2003,0,0,0,0,0,0,0,0,0,0,1,1,1,1.8,1
59601946010478,1,2004,5,1,74,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
59601946010478,1,2004,5,1,74,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
59602896010478,1,2004,5,3,79,2,2003,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,1,2,2,5,1
59602896010478,1,2004,5,3,79,3,2003,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,1,0,0,5,1
59602896010478,1,2004,5,3,79,4,2003,0.1,0.05,0.1,0,0.1,0,0.1,0.1,0.1,0.1,1,0,0,5,1
59436793010478,0,2004,5,123,45,2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
59436793010478,1,2004,5,123,45,3,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
59436793010478,1,2004,5,123,45,4,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
59437375010478,1,2004,5,125,49,2,2003,0.475,0.15,0.5,0.1,0.4,0.1,0.5,0.2,0.5,0.2,1,3,2,0.8,1
59437375010478,1,2004,5,125,49,3,2003,0.475,0.125,0.4,0.1,0.4,0.1,0.6,0.1,0.5,0.2,1,0,0,1.2,1
