"","cn","uid","unitcd","plot_status_cd","lat","lon","ecosubcd"
"1809","59855376010538","39_135_1422_2003",5,1,39.656566,-84.693212,"222Hb"
"1810","59854367010538","39_127_3072_2003",2,1,39.640037,-82.231022,"221Ef"
"1811","59801189010538","39_145_33_2001",1,1,38.835782,-82.946629,"221Eg"
"1812","59792161010538","39_83_604_2001",6,1,40.414786,-82.274422,"221Fa"
"1813","59850077010538","39_31_1154_2003",3,1,40.254476,-81.773408,"221Ee"
"1814","2341530010690","30_99_85577_2003",2,1,48.024442,-112.808446,"M333Cg"
"1815","59852459010538","39_117_3433_2003",6,1,40.57947,-82.933604,"222Ha"
"1816","59872676010538","39_41_3878_2004",6,1,40.205074,-82.860189,"222Hb"
"1817","59856286010538","39_141_3077_2003",1,1,39.345095,-82.819388,"221Eg"
"1818","59835507010538","39_49_1720_2003",5,1,39.976663,-83.248776,"222He"
"1819","31762049010690","30_9_83990_2004",2,1,45.132613,-108.469222,"M331Ba"
"1820","31765019010690","30_97_92478_2004",2,1,46.140608,-110.216663,"M332Dc"
"1821","31765099010690","30_99_80465_2004",2,1,47.891685,-112.735042,"M333Cg"
"1822","31762375010690","30_29_82927_2003",1,1,48.721923,-114.281852,"M333Cc"
"1823","31762557010690","30_29_90714_2003",1,1,47.920323,-114.713306,"M333Bb"
"1824","59839136010538","39_71_5390_2003",1,1,39.045598,-83.636961,"222Hc"
"1825","59877582010538","39_75_1717_2004",3,1,40.476333,-82.042751,"221Ee"
"1826","59887136010538","39_29_2347_2004",4,1,40.708063,-80.652274,"221Ea"
"1827","59806958010538","39_115_3640_2002",2,1,39.62822,-81.629463,"221Ec"
"1828","59830348010538","39_15_2715_2002",1,1,38.790474,-84.034667,"222Hc"
"1829","59875046010538","39_59_2535_2004",3,1,40.20002,-81.5543,"221Ee"
"1830","59880373010538","39_89_1536_2004",5,1,40.105595,-82.453729,"221Fa"
"1831","4752225010690","30_1_92615_2004",5,1,45.17416,-113.353099,"M332Ehh"
"1832","4752564010690","30_1_95461_2004",5,1,45.661751,-113.754065,"M332Eg"
"1833","31761800010690","30_1_82379_2003",5,1,45.452836,-113.779826,"M332Ehh"
"1834","31762022010690","30_5_86152_2003",2,1,47.932433,-109.059283,"331Kb"
"1835","31762088010690","30_11_92436_2003",2,1,45.51831,-104.293238,"331Mi"
"1836","31762121010690","30_23_84559_2003",5,1,46.179279,-112.626471,"M332Dj"
"1837","31762195010690","30_23_86138_2003",5,1,46.120965,-113.133623,"M332Bd"
"1838","4771412010690","30_53_95662_2004",1,1,48.561418,-115.096502,"M333Bb"
"1839","31764287010690","30_77_81418_2003",4,1,47.587015,-113.144843,"M333Ce"
"1840","31764447010690","30_81_88773_2003",3,1,46.112235,-113.788991,"M332Bc"
"1841","31764564010690","30_81_94369_2003",3,1,45.793139,-114.098982,"M332Bc"
"1842","31764621010690","30_83_93702_2003",2,1,47.355694,-104.404553,"331Me"
"1843","31764676010690","30_87_82805_2003",2,1,45.674937,-106.679697,"331Gi"
"1844","31764761010690","30_89_82174_2003",1,1,47.611685,-115.066498,"M333Bb"
"1845","59845225010538","39_5_4827_2003",4,1,40.56738,-82.296375,"221Ee"
"1846","59857241010538","39_145_4951_2003",1,1,38.713982,-83.123714,"221Eg"
"1847","59867573010538","39_147_4302_2004",6,1,41.139509,-83.074156,"222Ha"
"1848","59868956010538","39_155_4794_2004",4,1,41.40585,-80.914545,"221Fb"
"1849","59865858010538","39_141_4924_2004",1,1,39.274275,-83.307057,"222Hc"
"1850","66416953010538","39_129_4055_2005",5,1,39.517954,-82.9093,"222Hb"
"1851","59789167010538","39_67_363_2001",3,1,40.351969,-80.904389,"221Ed"
"1852","4766247010690","30_43_88260_2004",4,1,46.140409,-112.104414,"M332Dj"
"1853","4762055010690","30_31_87304_2004",5,2,45.918561,-111.511267,"M332Dk"
"1854","2323005010690","30_31_95418_2003",5,1,45.426018,-111.252118,"M331Am"
"1855","59788852010538","39_61_506_2001",5,1,39.154473,-84.773944,"223Fd"
"1856","59842363010538","39_95_3536_2003",6,1,41.525684,-83.859639,"222Ua"
"1857","59835838010538","39_53_2364_2003",1,1,39.022784,-82.368629,"221Ef"
"1858","31763191010690","30_49_80534_2003",4,1,47.256578,-112.783552,"M332Bh"
"1859","59829816010538","39_13_2644_2002",3,1,39.979601,-80.84988,"221Ec"
"1860","59811100010538","39_141_5316_2002",1,1,39.371648,-83.083188,"222Hb"
"1861","4755435010690","30_13_87199_2004",4,2,47.137286,-110.861882,"M332Db"
"1862","31762072010690","30_11_90334_2004",2,1,45.64523,-104.180713,"331Mi"
"1863","31763321010690","30_49_85713_2003",4,1,46.497158,-112.233118,"M332Dj"
"1864","31763687010690","30_53_86473_2003",1,1,47.933963,-115.458527,"M333Bb"
"1865","31763942010690","30_57_91611_2003",5,1,45.02068,-111.567152,"M331Ap"
"1866","31764042010690","30_63_81879_2003",3,1,47.24647,-113.512162,"M332Bp"
"1867","31764123010690","30_63_84569_2003",3,1,47.594257,-113.854892,"M333Cb"
"1868","31762443010690","30_29_86003_2004",1,1,48.595062,-114.687833,"M333Bc"
"1869","31762529010690","30_29_87884_2004",1,1,48.853701,-114.07487,"M333Ca"
"1870","31762631010690","30_29_92643_2004",1,1,48.353696,-114.092128,"M333Cb"
"1871","31762762010690","30_29_95527_2004",1,1,47.880099,-113.145798,"M333Cb"
"1872","31762935010690","30_39_94543_2004",3,1,46.39841,-113.080901,"M332Bd"
"1873","31763034010690","30_43_92373_2004",4,1,46.370031,-111.912124,"M332Dj"
"1874","59819472010538","39_59_1944_2002",3,1,40.002483,-81.493681,"221Ed"
"1875","24329655010900","6_15_81653_2003",1,1,41.587723,-123.727936,"M261Ad"
"1876","24311560010900","6_35_93229_2003",2,1,40.732888,-120.464835,"M261Gm"
"1877","59886738010538","39_27_3456_2004",5,1,39.292312,-83.909144,"222Hc"
"1878","59873691010538","39_53_3579_2004",1,1,38.668807,-82.284585,"221Ed"
"1879","59836717010538","39_57_2961_2003",5,1,39.654307,-84.019374,"222Hb"
"1880","23647965010900","6_7_70831_2001",3,3,39.801269,-121.75781,"M261Fa"
"1881","23756659010900","6_107_98440_2001",5,1,36.563968,-118.885865,"M261Ep"
"1882","24293627010900","6_45_92116_2003",1,1,39.778139,-123.157092,"M261Ba"
"1883","29114837010478","21_177_48_2005",6,1,37.211918,-87.316745," 223Dc"
"1884","29114891010478","21_185_17_2005",4,1,38.357258,-85.359112," 223Fc"
"1885","29114989010478","21_193_35_2005",1,1,37.253684,-83.231079," 221Ha"
"1886","23685170010900","6_43_97349_2001",5,1,37.719661,-119.858044,"M261Eg"
"1887","23674538010900","6_29_92159_2001",5,1,35.626025,-118.156714,"M261Eu"
"1888","23735697010900","6_93_83398_2001",2,1,41.367758,-123.310735,"M261Ag"
"1889","23686233010900","6_45_50920_2001",1,1,38.926448,-123.303298," 263Ag"
"1890","59822682010538","39_79_2106_2002",1,1,39.086869,-82.580583,"221Ef"
"1891","23680935010900","6_37_83347_2001",6,1,34.391642,-118.24839,"M262Bd"
"1892","59790455010538","39_73_197_2001",2,1,39.456775,-82.685185,"221Eg"
"1893","59792877010538","39_87_319_2001",1,1,38.526902,-82.442286,"221Ed"
"1894","59784375010538","39_25_401_2001",1,1,39.160718,-84.103038,"222Hc"
"1895","29113782010478","21_101_41_2005",6,1,37.835245,-87.773209," 223Db"
"1896","29114658010478","21_167_30_2005",4,1,37.891048,-85.004089," 223Fa"
"1897","59813380010538","39_153_3576_2002",4,1,41.2176,-81.551278,"221Fa"
"1898","59825609010538","39_99_5047_2002",4,1,40.922281,-81.056669,"221Fa"
"1899","23724201010900","6_83_95274_2001",4,1,34.803544,-119.644377,"M262Ae"
"1900","59781089010538","39_7_120_2001",4,1,41.545328,-80.950056,"221Fb"
"1901","59838494010538","39_67_4888_2003",3,1,40.250359,-81.140614,"221Ee"
"1902","24273832010900","6_61_74950_2003",3,1,38.859877,-121.069259,"M261Fb"
"1903","24287951010900","6_43_86819_2003",5,1,37.489995,-119.860874,"M261Ep"
"1904","59833508010538","39_111_3407_2002",3,1,39.658024,-81.007936,"221Ec"
"1905","59811889010538","39_145_2227_2002",1,1,38.778464,-82.777454,"221Ef"
"1906","59845818010538","39_7_1392_2003",4,1,41.784549,-80.996092,"222Ia"
"1907","59859396010538","39_157_3047_2003",3,1,40.421479,-81.666079,"221Ee"
"1908","29115086010478","21_195_85_2005",1,1,37.469538,-82.391976,"M221Ca"
"1909","29115176010478","21_199_72_2005",5,1,37.147986,-84.49922," 221Hc"
"1910","29113036010478","21_9_52_2005",6,1,36.97761,-85.98246," 223Eh"
"1911","29113290010478","21_39_19_2005",7,1,36.858363,-88.979934," 231He"
"1912","29113473010478","21_59_55_2005",6,1,37.730828,-87.098684," 223Db"
"1913","29113572010478","21_65_24_2005",3,1,37.592128,-84.08342," 221Hb"
"1914","29114091010478","21_117_17_2005",4,1,38.972081,-84.552876," 223Fd"
"1915","29114294010478","21_137_35_2005",4,1,37.403598,-84.516337," 223Eb"
"1916","23675155010900","6_107_80767_2001",5,1,35.855672,-118.317184,"M261Eu"
"1917","24214635010900","6_105_64847_2003",2,1,40.58136,-122.723863,"M261Ac"
"1918","23726115010900","6_89_51444_2001",2,1,40.476174,-122.427801,"M261Cb"
"1919","23758010010900","6_109_96782_2001",5,1,37.962137,-120.076709,"M261Eg"
"1920","23697867010900","6_51_94025_2001",5,1,38.506302,-119.387736," 341Dd"
"1921","59799485010538","39_133_64_2001",4,1,41.299459,-81.114849,"221Fa"
"1922","59804300010538","39_167_404_2001",2,1,39.446364,-81.405283,"221Ec"
"1923","59785584010538","39_35_575_2001",4,1,41.293697,-81.801972,"221Fa"
"1924","59832243010538","39_31_4927_2002",3,1,40.314694,-82.013054,"221Ee"
"1925","59823251010538","39_81_2843_2002",3,1,40.279101,-80.680043,"221Ed"
"1926","29114440010478","21_153_28_2005",2,1,37.717429,-82.955848," 221Ha"
"1927","29114533010478","21_157_31_2005",7,1,36.889955,-88.339507," 231He"
"1928","29114744010478","21_175_39_2005",2,1,37.923781,-83.264746," 221He"
"1929","24282130010900","6_63_61750_2003",3,1,40.324099,-121.245019,"M261Dm"
"1930","85239759010661","31_41_20690_2004",1,1,41.325126,-99.898532,"332Cc"
"1931","96818421010661","31_45_20392_2005",2,1,42.645967,-103.318589,"331Fj"
"1932","24342436010900","6_23_64832_2003",1,1,41.235015,-123.921902," 263Ab"
"1933","23761877010900","6_115_69764_2001",3,1,39.342432,-121.327965,"M261Fb"
"1934","85250807010661","31_123_20434_2004",2,1,41.462672,-103.053255,"331Hf"
"1935","23700794010900","6_57_57053_2001",3,1,39.126281,-121.13259,"M261Fb"
"1936","23650003010900","6_11_79079_2001",3,1,39.023308,-122.244633,"M261Cc"
"1937","20226144010478","12_31_68_2006",1,1,30.530833,-81.599308,"232Ce"
"1938","20218604010478","12_91_80_2006",2,1,30.820101,-86.580332,"232Bj"
"1939","20221034010478","12_105_150_2006",3,1,27.90108,-81.326844,"232Gc"
"1940","20224029010478","12_129_54_2006",2,1,30.229592,-84.454946,"232Lc"
"1941","20224497010478","12_131_82_2006",2,1,30.507525,-86.100857,"232Bg"
"1942","20230488010478","12_63_63_2006",2,1,30.825747,-85.400082,"232Bi"
"1943","140573793010478","12_13_55_2007",2,1,30.562569,-85.324274,"232Bg"
"1944","20225825010478","12_27_48_2006",3,1,27.125096,-81.639645,"232Db"
"1945","140539549010478","12_121_62_2007",1,1,30.198698,-83.162655,"232Ka"
"1946","140540350010478","12_123_122_2007",1,1,30.19295,-83.741451,"232Lc"
"1947","37258676010690","35_3_83110_2010",3,1,33.418036,-108.476236,"M313Ae"
"1948","140579843010478","12_23_81_2007",1,1,30.261998,-82.561072,"232Ca"
"1949","140580225010478","12_23_83_2007",1,1,30.50005,-82.46474,"232Cd"
"1950","140580515010478","12_23_86_2007",1,1,29.878175,-82.70303,"232Ka"
"1951","70973270010661","31_41_20528_2001",1,1,41.615065,-99.575835,"332Cc"
"1952","20226892010478","12_39_41_2006",2,1,30.628317,-84.480352,"232Bj"
"1953","20366066010478","12_7_26_2006",1,1,29.932652,-82.278998,"232Kb"
"1954","20366929010478","12_13_54_2006",2,1,30.311956,-85.039446,"232Bh"
"1955","20367564010478","12_15_65_2006",4,1,26.878383,-81.705752,"232Da"
"1956","20233384010478","12_91_77_2006",2,1,30.499431,-86.674514,"232Bg"
"1957","140560559010478","12_67_55_2007",1,1,29.958618,-83.2402,"232Lc"
"1958","66831501010661","38_17_20663_2001",1,1,47.123857,-97.314025,"251Aa"
"1959","70991818010661","31_3_20243_2001",2,1,42.037823,-97.908148,"332Cb"
"1960","70976619010661","31_21_20247_2002",1,1,42.019987,-96.257761,"251Cg"
"1961","20227587010478","12_45_60_2006",2,1,29.99899,-85.134619,"232Lc"
"1962","140566499010478","12_77_84_2007",2,1,30.263127,-84.856154,"232Lc"
"1963","140556437010478","12_57_120_2007",3,1,27.72174,-82.370856,"232Db"
"1964","140557281010478","12_59_49_2007",2,1,30.874875,-85.806189,"232Bi"
"1965","140558712010478","12_63_93_2007",2,1,30.80568,-85.250395,"232Bi"
"1966","140564407010478","12_75_145_2007",1,1,29.341102,-82.903206,"232Db"
"1967","70968268010661","31_173_20216_2002",1,1,42.158176,-96.390283,"251Ha"
"1968","37260243010690","35_17_88088_2010",3,2,32.923668,-108.547146,"M313Ab"
"1969","70991665010661","31_149_20310_2002",2,1,42.749489,-99.458531,"332Dg"
"1970","37263208010690","35_45_82776_2010",1,1,36.614245,-107.680858,"313Bd"
"1971","37263326010690","35_45_84844_2010",1,1,36.129469,-108.775375,"313Ba"
"1972","20221836010478","12_113_96_2006",2,1,30.862478,-87.128552,"232Bj"
"1973","70951507010661","31_165_20470_2001",2,1,42.63023,-103.61159,"331Fj"
"1974","20230138010478","12_59_38_2006",2,1,30.932011,-85.969377,"232Bi"
"1975","20226625010478","12_33_67_2006",2,1,30.615793,-87.343041,"232Bj"
"1976","140553236010478","12_47_54_2007",1,1,30.585063,-82.999066,"232Cc"
"1977","70995206010661","31_161_20486_2002",2,1,42.916279,-102.565679,"331Fj"
"1978","20230632010478","12_67_43_2006",1,1,30.241594,-83.316731,"232Lc"
"1979","20231060010478","12_71_98_2006",4,1,26.489282,-81.866392,"232Da"
"1980","140555303010478","12_53_56_2007",3,1,28.63542,-82.601965,"232Db"
"1981","70994107010661","31_157_20226_2002",2,1,41.775005,-103.813617,"331Fr"
"1982","140595787010478","12_101_84_2007",3,1,28.401007,-82.109824,"232Db"
"1983","20224798010478","12_133_47_2006",2,1,30.596978,-85.492829,"232Bg"
"1984","140536673010478","12_113_121_2007",2,1,30.526675,-87.080237,"232Lb"
"1985","140537042010478","12_113_112_2007",2,1,30.816594,-86.94635,"232Bj"
"1986","37258845010690","35_5_81525_2010",4,1,33.661971,-104.356334,"315Ab"
"1987","20364923010478","12_3_44_2006",1,1,30.321828,-82.231332,"232Ca"
"1988","140571206010478","12_5_88_2007",2,1,30.244025,-85.433283,"232Lb"
"1989","20223337010478","12_121_43_2006",1,1,30.012443,-82.817479,"232Ka"
"1990","20223419010478","12_123_100_2006",1,1,30.007365,-83.389412,"232Lc"
"1991","20226709010478","12_35_40_2006",1,1,29.601307,-81.370962,"232Ga"
"1992","20226737010478","12_35_49_2006",1,1,29.370685,-81.328357,"232Ga"
"1993","20368424010478","12_21_185_2006",4,1,25.934206,-80.941537,"411Af"
"1994","20223805010478","12_127_97_2006",1,1,28.73787,-80.992647,"232Ga"
"1995","140543740010478","12_129_66_2007",2,1,30.200763,-84.317915,"232Bg"
"1996","2335941010690","30_75_86850_2003",2,1,45.239712,-105.834645,"331Gf"
"1997","2331690010690","30_59_85044_2003",4,1,46.862799,-111.528359,"M332De"
"1998","2336433010690","30_77_86318_2003",4,1,46.848224,-113.098755,"M332Bg"
"1999","31763989010690","30_61_85969_2004",3,1,47.115006,-114.625971,"M333Dc"
"2000","31764188010690","30_67_95549_2004",5,1,45.155649,-110.924931,"M331Aa"
"2001","31764335010690","30_81_80887_2004",3,1,46.388768,-114.401066,"M332Ba"
"2002","31764723010690","30_87_86208_2004",2,2,45.278322,-106.657494,"331Gf"
"2003","31764750010690","30_87_94899_2004",2,2,46.286251,-106.907923,"331Ke"
"2004","31764881010690","30_89_90977_2004",1,1,47.787121,-115.776241,"M333Da"
"2005","31764919010690","30_93_93434_2004",5,1,45.909981,-112.737269,"M332Bj"
"2006","2320200010690","30_29_80254_2003",1,1,47.983541,-114.229894,"M333Bb"
"2007","4773901010690","30_61_84178_2004",3,1,47.350822,-115.282997,"M333Db"
"2008","4784614010690","30_97_85451_2004",2,1,45.641974,-110.049936,"M331Ar"
"2009","4782607010690","30_89_80016_2004",1,1,47.842696,-115.330514,"M333Dc"
"2010","2329331010690","30_53_86910_2003",1,1,48.657912,-115.506294,"M333Bb"
"2011","2315008010690","30_1_92869_2003",5,1,45.044869,-113.414688,"M332Ehh"
"2012","2334050010690","30_65_94026_2003",2,1,46.451145,-107.963558,"331Kf"
"2013","2323572010690","30_35_80073_2003",2,1,48.332169,-113.153048,"M333Cg"
"2014","17526241010478","48_67_11_2003",2,1,32.927232,-94.301299,"231Eg"
"2015","4759998010690","30_29_83872_2004",1,1,47.6027,-113.391998,"M333Ce"
"2016","2336899010690","30_77_95105_2003",4,1,46.536488,-112.766125,"M332Bg"
"2017","2338656010690","30_87_89146_2003",2,1,45.284775,-106.534142,"331Gf"
"2018","4775037010690","30_63_84622_2004",3,1,47.145424,-113.772092,"M332Bl"
"2019","2324745010690","30_39_92395_2003",3,1,46.525233,-113.475327,"M332Bg"
"2020","2334143010690","30_67_80267_2003",5,1,45.045236,-110.403745,"M331Ag"
"2021","4769702010690","30_53_82364_2004",1,1,48.834232,-115.363366,"M333Bb"
"2022","17539688010478","48_199_63_2003",1,1,30.420628,-94.334485,"232Fb"
"2023","17509698010478","48_419_87_2003",2,1,31.699687,-94.038998,"231Ea"
"2024","17543584010478","48_241_97_2003",1,1,31.068299,-94.175877,"232Fa"
"2025","17547884010478","48_351_28_2003",1,1,31.121653,-93.609797,"232Fa"
"2026","39636869010690","35_47_91765_2005",2,2,35.469311,-105.712895,"M313Bd"
"2027","40346350010690","35_53_93108_2005",3,1,33.866657,-107.43196,"M313Ae"
"2028","140558877010478","12_63_79_2007",2,1,30.875423,-84.976055,"232Bi"
"2029","2333101010690","30_63_85178_2003",3,1,47.201695,-114.694695,"M333Dc"
"2030","2320655010690","30_29_84854_2003",1,1,48.31443,-113.897124,"M333Cb"
"2031","2328581010690","30_53_83243_2003",1,1,48.671572,-114.804149,"M333Bc"
"2032","2332686010690","30_63_80294_2003",3,1,46.880576,-114.370236,"M333Dc"
"2033","2330148010690","30_53_93349_2003",1,1,48.300673,-115.858214,"M333Ba"
"2034","17511232010478","48_457_80_2003",1,1,30.71888,-94.288826,"232Fa"
"2035","140553976010478","12_49_56_2007",3,1,27.3798,-81.904679,"232Db"
"2036","140592869010478","12_97_153_2007",3,1,28.307998,-81.572616,"232Kb"
"2037","4770358010690","30_53_87963_2004",1,1,48.570169,-115.980209,"M333Ba"
"2038","4758638010690","30_27_89332_2004",2,1,46.850772,-109.032313,"M332Db"
"2039","31763418010690","30_49_91186_2004",4,1,47.389735,-112.800131,"M333Ch"
"2040","31763495010690","30_49_95254_2004",4,1,46.900065,-112.766814,"M332Bf"
"2041","31763792010690","30_57_85583_2004",5,1,44.884019,-111.88179,"M332Enn"
"2042","31763825010690","30_57_85660_2004",5,1,45.69407,-112.09012,"M332Ekk"
"2043","17538241010478","48_73_107_2003",2,1,31.90448,-95.131807,"231Eg"
"2044","17524629010478","48_5_87_2003",1,1,31.158556,-94.57418,"232Fe"
"2045","17508132010478","48_405_34_2003",1,1,31.369818,-94.112546,"232Fe"
"2046","2326995010690","30_49_82978_2003",4,2,46.900439,-112.64179,"M332Bf"
"2047","2319506010690","30_27_82996_2003",2,1,46.85928,-109.489304,"M332Db"
"2048","31764983010690","30_97_81053_2003",2,1,45.782605,-109.707486,"331Nb"
"2049","31765217010690","30_111_90204_2003",2,1,46.100412,-108.150037,"331Kf"
"2050","2341135010690","30_97_87134_2003",2,1,45.374804,-110.046414,"M331Ah"
"2051","4761564010690","30_29_95506_2004",1,1,48.58545,-113.847116,"M333Ca"
"2052","140575577010478","12_17_71_2007",3,1,28.941644,-82.458118,"232Db"
"2053","2328861010690","30_53_84254_2003",1,1,48.333273,-115.106203,"M333Bb"
"2054","2338030010690","30_81_95438_2003",3,1,46.511259,-114.127411,"M332Bb"
"2055","2322906010690","30_31_94608_2003",5,1,45.070139,-111.067029,"M331Ap"
"2056","2321381010690","30_29_90975_2003",1,1,48.015843,-113.539239,"M333Cb"
"2057","17524221010478","48_1_95_2003",2,1,31.809354,-95.687464,"231Eg"
"2058","17525414010478","48_37_91_2003",2,1,33.603126,-94.630655,"231Eo"
"2059","4768424010690","30_49_87300_2004",4,1,47.082584,-112.582478,"M332Bh"
"2060","4775167010690","30_63_87180_2004",3,1,47.15568,-113.374183,"M332Bh"
"2061","5435064010690","30_23_89219_2005",5,1,46.032844,-113.081317,"M332Eg"
"2062","5440302010690","30_31_95738_2005",5,1,46.007887,-111.002564,"M332Dp"
"2063","4750942010690","30_1_84750_2004",5,1,45.675804,-113.313638,"M332Eee"
"2064","2317735010690","30_13_90574_2003",4,1,46.845751,-110.693546,"M332Db"
"2065","2330538010690","30_57_80204_2003",5,1,45.425027,-111.898916,"M332Ekk"
"2066","2315631010690","30_3_84564_2003",2,1,45.276734,-107.042629,"331Gd"
"2067","2316728010690","30_9_80582_2003",2,1,45.010228,-109.727769,"M331Ah"
"2068","2316869010690","30_9_87133_2003",2,1,45.053124,-109.216282,"M331Ah"
"2069","39636123010690","35_31_82870_2005",1,1,35.61673,-108.070871,"313Bo"
